50
1675101041
37.29,167
29.60,167
38.83,167
32.68,167
42.53,167
43.45,167
58.85,167
58.23,167
69.62,167
52.38,167
43.45,167
43.14,167
40.37,167
33.60,167
49.30,167
38.22,167
45.61,167
44.38,167
62.23,168
49.92,168
38.22,168
48.99,168
41.91,168
40.07,168
43.45,168
41.61,168
43.45,168
48.99,168
38.83,168
43.45,168
31.75,168
48.38,168
40.37,168
49.92,168
39.45,168
53.31,168
38.22,168
43.45,168
38.53,169
45.61,169
31.14,169
38.83,169
24.67,169
38.22,169
33.29,169
93.33,169
40.07,169
44.38,169
27.75,169
38.22,169
40.68,169
39.14,169
60.08,169
40.68,169
55.15,169
39.14,169
43.45,169
40.37,169
50.23,170
41.30,170
33.29,170
33.91,170
50.53,170
36.68,170
37.91,170
43.14,170
40.07,170
36.99,170
40.68,170
33.91,170
41.91,170
32.68,170
53.31,170
32.37,170
42.84,170
36.68,170
43.45,170
43.45,171
40.07,171
33.60,171
46.22,171
43.45,171
37.60,171
38.53,171
42.84,171
43.14,171
53.31,171
39.45,171
43.76,171
42.53,171
40.07,171
43.76,171
40.07,171
46.84,171
42.84,171
38.53,171
33.60,171
43.14,172
31.75,172
44.38,172
73.01,172
62.54,172
44.68,172
55.46,172
43.45,172
54.84,172
43.14,172
412.93,172
63.16,172
51.46,172
26.83,172
56.69,172
73.93,172
73.01,172
34.22,172
51.46,172
43.45,173
51.15,173
33.60,173
37.91,173
28.67,173
33.91,173
24.06,173
54.23,173
39.14,173
41.30,173
31.75,173
46.84,173
30.21,173
41.91,173
37.91,173
32.68,173
34.22,173
28.06,173
39.14,173
32.68,173
73.01,174
53.31,174
43.45,174
42.22,174
51.77,174
43.45,174
42.53,174
38.53,174
22.82,174
17.28,174
10.20,174
19.44,174
4.04,174
8.04,174
23.13,174
18.82,174
27.75,174
15.43,174
30.21,174
18.21,174
34.22,175
9.28,175
9.58,175
10.20,175
13.28,175
11.12,175
19.13,175
9.89,175
24.98,175
19.44,175
12.05,175
27.44,175
3.73,175
13.89,175
8.66,175
5.58,175
16.67,175
10.82,175
8.97,175
20.67,176
43.14,176
14.82,176
8.97,176
9.89,176
0.04,176
4.97,176
4.35,176
5.89,176
23.75,176
14.20,176
11.12,176
13.28,176
14.20,176
13.28,176
11.12,176
9.58,176
9.28,176
0.66,176
8.66,176
26.52,177
11.12,177
7.12,177
5.89,177
8.97,177
13.89,177
13.28,177
40.37,177
36.68,177
31.44,177
38.53,177
25.29,177
39.76,177
29.29,177
39.14,177
25.29,177
34.22,177
34.22,177
36.68,177
57.31,178
30.83,178
42.22,178
33.91,178
37.91,178
34.52,178
39.45,178
32.98,178
42.53,178
198.94,178
69.62,178
38.53,178
40.07,178
43.45,178
41.30,178
41.61,178
46.53,178
38.53,178
61.62,178
35.14,178
69.93,179
33.91,179
44.38,179
27.13,179
44.68,179
37.60,179
43.45,179
43.45,179
46.53,179
42.22,179
39.76,179
48.07,179
43.45,179
48.07,179
38.53,179
45.30,179
36.37,179
52.69,179
43.45,179
53.00,179
41.61,180
51.77,180
57.00,180
56.69,180
43.45,180
53.31,180
74.55,180
107.49,180
38.53,180
63.16,180
53.92,180
48.38,180
37.60,180
44.99,180
43.45,180
49.30,180
37.91,180
43.14,180
36.37,180
46.84,181
32.68,181
38.53,181
43.76,181
39.14,181
35.76,181
44.38,181
36.99,181
43.76,181
33.60,181
47.46,181
28.67,181
46.53,181
34.52,181
51.77,181
35.14,181
41.30,181
43.45,181
49.30,181
49.30,181
54.23,182
46.22,182
36.99,182
38.53,182
44.38,182
44.38,182
38.83,182
43.45,182
40.99,182
52.38,182
51.77,182
50.53,182
33.60,182
50.23,182
53.31,182
40.07,182
69.01,182
42.53,182
36.37,182
56.38,183
45.61,183
45.61,183
46.84,183
46.22,183
38.22,183
48.07,183
33.60,183
50.23,183
45.30,183
40.37,183
49.30,183
41.61,183
56.08,183
53.31,183
46.84,183
47.46,183
55.77,183
43.45,183
44.99,183
44.38,184
47.76,184
42.84,184
51.15,184
52.38,184
62.23,184
58.85,184
52.38,184
78.86,184
44.99,184
294.69,184
56.38,184
42.53,184
38.83,184
43.14,184
57.31,184
39.14,184
49.30,184
45.61,184
41.30,184
52.38,185
33.29,185
45.61,185
35.76,185
46.53,185
41.91,185
40.37,185
35.45,185
39.45,185
43.45,185
39.14,185
49.30,185
29.91,185
39.14,185
39.76,185
46.22,185
31.75,185
37.29,185
40.68,185
42.22,186
46.53,186
41.91,186
41.61,186
38.53,186
33.60,186
34.52,186
35.76,186
41.61,186
33.91,186
38.83,186
42.22,186
46.53,186
43.45,186
43.45,186
48.99,186
43.14,186
40.37,186
44.38,186
42.53,186
35.76,187
45.61,187
27.13,187
42.53,187
35.14,187
43.45,187
26.52,187
50.84,187
27.13,187
45.92,187
25.90,187
43.45,187
50.23,187
34.52,187
33.29,187
50.23,187
41.61,187
40.07,187
48.38,187
51.15,187
43.45,188
35.45,188
41.30,188
41.30,188
43.14,188
43.45,188
38.53,188
49.92,188
51.77,188
46.84,188
53.31,188
37.60,188
42.22,188
33.91,188
43.45,188
40.37,188
41.30,188
45.30,188
43.14,188
38.53,189
32.98,189
43.45,189
31.44,189
44.68,189
33.60,189
43.76,189
34.22,189
39.14,189
22.21,189
13.89,189
33.29,189
19.74,189
10.82,189
19.44,189
14.82,189
9.28,189
9.58,189
17.59,189
23.75,189
24.67,190
15.43,190
19.44,190
33.60,190
20.36,190
23.75,190
21.28,190
21.59,190
54.54,190
20.05,190
28.67,190
23.13,190
14.82,190
12.05,190
10.51,190
25.29,190
21.28,190
17.28,190
48.99,190
30.21,191
34.22,191
16.97,191
20.98,191
12.36,191
14.82,191
5.58,191
18.82,191
12.36,191
21.59,191
13.89,191
23.44,191
17.28,191
15.74,191
16.05,191
13.59,191
13.59,191
10.82,191
18.82,191
17.90,191
27.44,192
42.53,192
24.98,192
22.52,192
20.36,192
14.82,192
16.97,192
41.61,192
47.76,192
56.69,192
36.68,192
40.68,192
45.30,192
44.07,192
46.84,192
38.22,192
36.99,192
37.91,192
44.07,192
43.45,192
43.45,193
48.69,193
46.53,193
38.22,193
41.61,193
43.14,193
38.53,193
37.91,193
42.84,193
40.37,193
37.91,193
40.37,193
37.91,193
40.07,193
37.91,193
41.61,193
46.53,193
46.22,193
37.91,193
57.62,194
45.30,194
48.69,194
59.46,194
53.31,194
39.14,194
47.46,194
37.91,194
52.69,194
49.92,194
56.08,194
43.45,194
53.31,194
42.22,194
54.23,194
47.76,194
43.45,194
33.29,194
48.99,194
36.68,194
41.61,195
31.14,195
44.07,195
38.53,195
52.69,195
30.83,195
43.45,195
24.06,195
53.31,195
33.91,195
43.45,195
28.37,195
60.39,195
36.99,195
44.68,195
40.68,195
41.61,195
33.60,195
39.45,195
39.76,196
42.53,196
34.52,196
45.61,196
39.45,196
52.38,196
43.45,196
42.22,196
40.68,196
44.07,196
48.69,196
41.61,196
34.52,196
45.61,196
373.52,196
37.60,196
32.98,196
39.14,196
41.91,196
34.22,196
39.14,197
26.83,197
43.45,197
23.75,197
41.91,197
25.90,197
29.29,197
39.45,197
32.68,197
50.53,197
33.60,197
41.91,197
29.29,197
36.37,197
34.52,197
41.30,197
28.98,197
40.37,197
36.99,197
49.61,197
32.06,198
33.60,198
28.67,198
44.38,198
33.29,198
39.45,198
23.44,198
40.68,198
28.67,198
44.99,198
32.98,198
43.14,198
32.06,198
47.76,198
35.45,198
45.92,198
33.29,198
34.52,198
30.52,198
43.14,199
31.75,199
45.30,199
30.21,199
44.68,199
28.06,199
55.15,199
23.75,199
49.61,199
23.75,199
38.53,199
18.82,199
33.60,199
30.52,199
35.76,199
33.60,199
44.99,199
33.91,199
41.61,199
42.53,199
46.84,200
43.45,200
29.60,200
33.60,200
32.68,200
33.60,200
40.07,200
82.86,200
35.45,200
53.31,200
31.44,200
37.60,200
29.60,200
29.91,200
33.29,200
44.38,200
32.06,200
33.60,200
28.98,200
39.45,201
32.06,201
53.31,201
30.83,201
48.38,201
23.75,201
54.23,201
27.75,201
24.06,201
39.14,201
103.49,201
65.31,201
63.47,201
53.31,201
41.61,201
48.99,201
38.53,201
46.84,201
40.07,201
42.53,201
44.38,202
48.07,202
45.30,202
51.77,202
43.45,202
50.53,202
36.99,202
45.61,202
39.45,202
43.45,202
33.60,202
45.30,202
31.44,202
44.38,202
37.60,202
50.84,202
40.07,202
51.46,202
37.91,202
43.14,202
43.76,203
33.60,203
42.53,203
48.38,203
38.53,203
48.69,203
44.07,203
44.99,203
33.60,203
42.53,203
34.22,203
41.91,203
31.75,203
42.53,203
38.53,203
49.61,203
42.22,203
36.99,203
49.30,203
43.45,204
48.38,204
43.14,204
51.77,204
43.14,204
41.30,204
38.22,204
34.52,204
27.75,204
24.67,204
13.89,204
7.12,204
9.58,204
15.74,204
40.68,204
33.91,204
27.75,204
15.74,204
18.82,204
15.74,204
18.82,205
11.43,205
13.59,205
53.31,205
51.77,205
12.36,205
33.91,205
22.52,205
23.75,205
27.75,205
28.06,205
9.28,205
16.36,205
64.70,205
29.91,205
8.66,205
593.04,205
294.69,205
28.67,205
543.17,206
17.28,206
12.05,206
6.20,206
51.15,206
33.60,206
19.13,206
4.04,206
13.89,206
7.43,206
9.89,206
9.58,206
19.13,206
8.35,206
9.58,206
19.44,206
25.59,206
16.97,206
12.97,206
16.67,206
23.75,207
8.97,207
13.28,207
11.12,207
13.28,207
12.66,207
14.20,207
24.67,207
58.23,207
28.37,207
35.14,207
30.52,207
41.91,207
41.91,207
41.30,207
35.76,207
43.45,207
33.60,207
35.45,207
33.60,207
31.75,208
36.68,208
40.68,208
24.98,208
41.61,208
38.53,208
38.53,208
32.37,208
44.38,208
31.75,208
36.99,208
28.06,208
37.60,208
30.52,208
39.45,208
34.83,208
48.99,208
38.22,208
46.22,208
33.60,209
44.38,209
34.52,209
37.29,209
22.21,209
48.38,209
32.98,209
48.99,209
26.83,209
33.60,209
31.44,209
39.45,209
27.44,209
29.29,209
42.84,209
34.52,209
45.30,209
25.59,209
48.07,209
30.52,209
49.92,210
33.60,210
38.53,210
40.07,210
44.07,210
38.83,210
43.45,210
28.37,210
50.53,210
39.14,210
45.61,210
39.76,210
41.30,210
35.14,210
33.29,210
36.68,210
33.60,210
32.68,210
37.60,210
24.67,210
31.44,211
28.67,211
33.91,211
40.07,211
33.60,211
42.53,211
53.61,211
40.07,211
22.52,211
33.91,211
20.36,211
29.60,211
29.29,211
412.93,211
34.52,211
36.99,211
37.29,211
51.77,211
43.14,211
56.69,212
43.45,212
43.45,212
33.29,212
44.38,212
33.60,212
45.61,212
33.60,212
56.08,212
39.76,212
54.54,212
34.52,212
43.45,212
30.21,212
39.45,212
28.98,212
50.23,212
38.22,212
45.61,212
32.06,212
51.15,213
29.60,213
42.84,213
32.06,213
57.62,213
27.75,213
41.30,213
20.67,213
40.37,213
28.98,213
43.45,213
28.67,213
48.99,213
31.44,213
37.60,213
36.68,213
38.53,213
34.52,213
32.37,213
40.37,214
38.22,214
50.23,214
32.37,214
46.84,214
37.29,214
43.14,214
36.37,214
83.48,214
42.53,214
34.22,214
35.14,214
32.06,214
38.53,214
34.52,214
33.60,214
47.76,214
35.76,214
43.45,214
36.99,214
43.14,215
29.60,215
43.45,215
31.75,215
43.45,215
43.14,215
34.52,215
43.45,215
43.45,215
36.99,215
46.84,215
53.31,215
41.91,215
41.91,215
41.91,215
42.84,215
40.07,215
43.45,215
44.99,215
55.46,215
40.07,216
61.31,216
51.77,216
56.69,216
38.83,216
58.23,216
38.53,216
46.84,216
38.53,216
46.53,216
29.60,216
57.92,216
41.91,216
56.38,216
39.14,216
48.99,216
35.76,216
35.45,216
40.07,216
40.68,217
39.14,217
41.91,217
433.25,217
39.45,217
29.29,217
56.69,217
29.60,217
46.84,217
36.37,217
43.45,217
19.74,217
39.14,217
18.82,217
42.22,217
25.59,217
39.14,217
39.45,217
33.60,217
32.06,217
30.52,218
40.07,218
34.22,218
40.07,218
28.67,218
38.83,218
37.29,218
45.30,218
33.60,218
40.37,218
28.37,218
33.60,218
33.60,218
35.14,218
32.68,218
45.92,218
23.75,218
39.45,218
24.67,218
69.01,219
28.37,219
40.37,219
33.60,219
47.76,219
33.29,219
42.84,219
33.60,219
37.60,219
33.60,219
16.97,219
12.36,219
25.29,219
14.51,219
17.59,219
30.21,219
15.74,219
16.05,219
14.20,219
18.82,219
47.76,220
23.44,220
22.82,220
5.58,220
13.89,220
6.20,220
9.89,220
9.28,220
4.04,220
38.53,220
6.81,220
12.66,220
-0.27,220
14.82,220
13.59,220
20.67,220
20.36,220
16.97,220
13.28,220
13.28,220
38.83,221
11.12,221
10.82,221
4.04,221
17.90,221
13.89,221
14.20,221
9.89,221
18.82,221
13.28,221
9.28,221
13.59,221
9.58,221
13.28,221
9.28,221
7.12,221
8.97,221
14.82,221
13.89,221
30.52,222
15.74,222
19.74,222
11.74,222
19.13,222
9.58,222
8.35,222
5.89,222
82.25,222
34.52,222
29.91,222
43.45,222
31.44,222
40.37,222
32.98,222
44.07,222
37.91,222
42.53,222
28.06,222
40.68,222
33.91,223
59.16,223
29.29,223
42.84,223
31.44,223
40.07,223
35.14,223
40.68,223
33.91,223
42.53,223
37.91,223
43.76,223
49.92,223
49.30,223
49.30,223
48.07,223
55.46,223
45.61,223
55.46,223
44.07,224
51.46,224
50.53,224
47.46,224
38.53,224
47.46,224
43.45,224
46.53,224
46.84,224
63.16,224
43.45,224
46.53,224
46.22,224
58.23,224
43.14,224
49.92,224
43.45,224
45.61,224
38.53,224
44.38,224
40.07,225
46.22,225
42.53,225
46.53,225
41.61,225
43.76,225
49.92,225
44.07,225
52.38,225
53.31,225
53.31,225
44.38,225
43.45,225
50.23,225
43.76,225
53.61,225
43.14,225
39.14,225
38.22,225
39.14,225
37.60,226
40.99,226
40.37,226
46.22,226
51.77,226
43.45,226
51.77,226
41.91,226
57.31,226
52.38,226
34.52,226
47.76,226
39.14,226
33.91,226
43.76,226
44.38,226
46.53,226
42.53,226
47.46,226
49.30,227
84.40,227
43.45,227
49.92,227
32.06,227
79.17,227
24.36,227
49.30,227
23.44,227
56.38,227
33.60,227
51.77,227
53.00,227
53.31,227
47.76,227
45.61,227
51.77,227
54.84,227
55.15,227
54.23,227
40.68,228
65.01,228
38.53,228
55.46,228
37.60,228
81.02,228
42.22,228
45.61,228
44.07,228
45.61,228
45.30,228
46.22,228
50.23,228
51.46,228
56.69,228
49.30,228
43.14,228
45.61,228
51.46,228
44.99,229
44.07,229
38.53,229
41.30,229
44.68,229
36.68,229
39.76,229
47.46,229
44.68,229
255.28,229
42.22,229
40.07,229
34.52,229
33.91,229
38.22,229
36.99,229
39.14,229
33.60,229
40.37,229
34.83,229
43.14,230
33.91,230
38.83,230
27.13,230
37.29,230
43.45,230
36.99,230
33.60,230
57.31,230
46.53,230
42.84,230
36.06,230
43.45,230
135.51,230
114.58,230
144.13,230
48.38,230
46.53,230
43.14,230
28.67,230
48.69,231
24.06,231
41.91,231
30.83,231
53.00,231
23.13,231
45.92,231
23.13,231
61.00,231
32.06,231
52.07,231
24.36,231
43.45,231
20.67,231
38.22,231
45.30,231
34.52,231
50.53,231
30.83,231
49.92,232
39.14,232
40.07,232
36.99,232
36.37,232
36.37,232
44.07,232
32.37,232
29.29,232
34.52,232
29.29,232
33.60,232
33.91,232
34.22,232
36.37,232
33.60,232
35.45,232
37.91,232
39.45,232
35.76,232
39.14,233
30.52,233
50.53,233
30.52,233
31.44,233
39.45,233
36.68,233
46.84,233
38.22,233
46.22,233
33.29,233
33.91,233
47.76,233
33.60,233
33.60,233
33.60,233
32.06,233
33.60,233
35.45,233
53.00,233
43.76,234
43.45,234
45.61,234
38.22,234
26.83,234
37.91,234
34.52,234
39.45,234
18.21,234
16.97,234
4.04,234
5.89,234
5.58,234
13.89,234
16.05,234
13.89,234
80.40,234
82.25,234
97.33,234
23.44,235
22.21,235
6.81,235
17.90,235
15.43,235
16.36,235
8.35,235
8.66,235
16.97,235
23.13,235
42.22,235
18.21,235
7.43,235
9.89,235
9.58,235
14.51,235
1.27,235
12.36,235
11.74,235
11.12,235
23.75,236
18.51,236
21.59,236
14.51,236
16.36,236
18.82,236
9.58,236
4.97,236
13.89,236
18.82,236
12.05,236
58.23,236
24.67,236
412.93,236
18.51,236
11.74,236
13.89,236
20.67,236
11.74,236
19.74,237
8.35,237
16.05,237
15.43,237
28.06,237
9.89,237
13.89,237
15.43,237
69.93,237
43.14,237
39.76,237
46.53,237
49.92,237
46.84,237
49.30,237
53.92,237
44.68,237
39.76,237
41.30,237
43.45,237
44.38,238
41.30,238
41.91,238
50.23,238
39.14,238
48.69,238
36.99,238
52.69,238
50.53,238
53.31,238
36.99,238
38.53,238
33.60,238
48.07,238
36.37,238
56.69,238
35.14,238
43.76,238
30.52,238
46.84,238
41.91,239
47.76,239
40.37,239
47.15,239
37.91,239
40.68,239
40.37,239
41.91,239
29.60,239
53.31,239
33.29,239
42.22,239
34.22,239
63.47,239
29.29,239
68.39,239
25.59,239
38.53,239
51.46,239
47.46,240
52.38,240
35.76,240
45.61,240
43.76,240
47.46,240
44.07,240
41.30,240
43.45,240
43.45,240
37.60,240
50.23,240
37.60,240
43.76,240
45.92,240
45.61,240
42.53,240
43.45,240
28.37,240
37.60,240
33.60,241
41.61,241
33.91,241
44.38,241
36.68,241
53.61,241
49.92,241
53.00,241
36.99,241
38.53,241
43.45,241
40.37,241
43.45,241
39.45,241
44.68,241
38.83,241
49.30,241
46.53,241
36.68,241
44.07,242
43.14,242
38.53,242
41.91,242
46.84,242
43.76,242
41.61,242
44.99,242
301.16,242
34.22,242
30.83,242
43.14,242
28.98,242
52.69,242
49.92,242
46.53,242
25.90,242
42.84,242
29.29,242
46.84,242
40.07,243
47.15,243
31.44,243
37.91,243
33.60,243
32.06,243
34.83,243
40.07,243
40.68,243
33.60,243
24.06,243
40.37,243
27.13,243
33.91,243
32.68,243
28.37,243
38.53,243
40.07,243
29.60,243
35.45,243
38.83,244
32.37,244
42.84,244
30.83,244
40.07,244
38.53,244
48.07,244
73.93,244
35.76,244
34.52,244
31.44,244
35.76,244
36.99,244
32.06,244
41.91,244
30.21,244
38.53,244
31.75,244
41.61,244
27.13,245
47.46,245
22.82,245
41.30,245
29.91,245
38.53,245
21.90,245
40.68,245
25.29,245
43.45,245
28.37,245
38.22,245
31.44,245
34.52,245
43.45,245
33.60,245
51.46,245
32.06,245
49.61,245
33.29,245
42.53,246
34.83,246
38.53,246
36.68,246
39.14,246
37.60,246
44.07,246
30.52,246
37.91,246
34.83,246
32.06,246
34.22,246
45.30,246
35.45,246
44.38,246
35.45,246
33.60,246
29.29,246
37.91,246
28.06,247
57.62,247
24.06,247
42.22,247
30.21,247
34.52,247
29.60,247
40.07,247
38.53,247
38.53,247
38.53,247
43.76,247
28.67,247
30.83,247
32.06,247
28.67,247
39.14,247
39.14,247
41.61,247
44.38,247
52.07,248
39.76,248
37.91,248
35.14,248
43.76,248
35.45,248
39.14,248
38.53,248
47.46,248
41.91,248
47.76,248
38.53,248
40.37,248
41.61,248
39.45,248
41.61,248
38.53,248
38.53,248
39.45,248
38.53,248
73.01,249
37.60,249
48.99,249
34.52,249
46.22,249
36.99,249
51.15,249
23.75,249
37.60,249
14.82,249
17.90,249
20.36,249
13.89,249
15.13,249
59.16,249
78.24,249
8.04,249
17.90,249
18.51,249
44.38,250
15.43,250
19.13,250
17.90,250
18.21,250
16.05,250
22.21,250
17.28,250
19.44,250
42.53,250
21.28,250
17.28,250
17.59,250
4.66,250
18.82,250
7.43,250
8.66,250
13.89,250
12.05,250
12.05,250
30.52,251
17.59,251
17.28,251
8.66,251
13.89,251
9.89,251
26.83,251
16.97,251
11.74,251
18.51,251
11.12,251
14.20,251
13.59,251
20.67,251
30.83,251
25.90,251
20.98,251
7.43,251
13.89,251
14.51,252
25.59,252
11.12,252
11.12,252
14.51,252
14.82,252
472.04,252
13.89,252
615.52,252
619.83,252
43.45,252
531.16,252
511.45,252
36.99,252
516.38,252
44.68,252
609.98,252
832.89,252
432.63,252
43.45,252
48.99,253
32.98,253
39.45,253
33.60,253
165.99,253
33.91,253
47.15,253
33.29,253
50.23,253
34.22,253
55.15,253
32.06,253
48.38,253
28.06,253
39.14,253
37.91,253
42.53,253
48.07,253
43.45,253
50.53,253
46.22,254
37.60,254
39.14,254
49.61,254
40.37,254
